scaf1_1 200 553

scaf1_2 200 937

scaf1_3 200 1243

scaf1_4 200 1039

scaf1_5 200 535

scaf1_6 200 568

scaf1_7 200 1291

scaf1_8 200 673

scaf1_9 200 1279

scaf1_10 200 1201

scaf1_11 200 1078

scaf1_12 200 1543

scaf1_13 200 2548

scaf1_14 200 589

scaf1_15 200 622

scaf1_16 200 736

scaf1_17 200 1309

scaf1_18 200 730

scaf1_19 200 1036

scaf1_20 200 1135

scaf1_21 200 1534

scaf1_22 200 556

scaf1_23 200 937

scaf1_24 200 1780

scaf1_25 200 1189

scaf1_26 200 1531

scaf1_27 200 1459

scaf1_28 200 883

scaf1_29 200 1912

scaf1_30 200 1054

scaf1_31 200 748

scaf1_32 200 1444

scaf1_33 200 1981

scaf1_34 200 958

scaf1_35 200 214
scaf1_35 293 805

scaf1_36 200 766

scaf1_37 200 583

scaf1_38 200 802

scaf1_39 200 4450

scaf1_40 200 3277

scaf1_41 200 2890

scaf1_42 200 2626

scaf1_43 200 2245

scaf1_44 200 2518

scaf1_45 200 2155

scaf1_46 200 544

scaf1_47 200 1447

scaf1_48 200 2254

scaf1_49 200 1861

scaf1_50 200 1105

scaf1_51 200 1654

scaf1_52 200 478

scaf1_53 200 850

scaf1_54 200 919

scaf1_55 200 1288

scaf1_56 200 2296

scaf1_57 200 907

scaf1_58 200 724

scaf1_59 200 952

scaf1_60 200 3664

scaf1_61 200 868

scaf1_62 200 3889

scaf1_63 200 1306

scaf1_64 200 985

scaf1_65 200 1564

scaf1_66 200 607

scaf1_67 200 1420

scaf1_68 200 1696

scaf1_69 200 1138

scaf1_70 200 1639

scaf1_71 200 1708

scaf1_72 200 2128

scaf1_73 200 742

scaf1_74 200 217
scaf1_74 268 3624

scaf1_75 200 2704

scaf1_76 200 1489

scaf1_77 200 1873

scaf1_78 200 1480

scaf1_79 200 1753

scaf1_80 200 757

scaf1_81 200 961

scaf1_82 200 1417

scaf1_83 200 1720

scaf1_84 200 796

scaf1_85 200 2251

scaf1_86 200 1420

scaf1_87 200 1327

scaf1_88 200 388
scaf1_88 462 2246

scaf1_89 200 2089

scaf1_90 200 1324

scaf1_91 200 1147

scaf1_92 200 2125

scaf1_93 200 1255

scaf1_94 200 1882

scaf1_95 200 1618

scaf1_96 200 676

scaf1_97 200 754

scaf1_98 200 511

scaf1_99 200 1153

scaf1_100 200 1285

scaf2_1 200 1573

scaf2_2 200 2167

scaf2_3 200 1312

scaf2_4 200 652

scaf2_5 200 440
scaf2_5 506 1989

scaf2_6 200 874

scaf2_7 200 1291

scaf2_8 200 586

scaf2_9 200 1330

scaf2_10 200 946

scaf2_11 200 1429

scaf2_12 200 3028

scaf2_13 200 943

scaf2_14 200 1021

scaf2_15 200 523

scaf2_16 200 1450

scaf2_17 200 2257

scaf2_18 200 751

scaf2_19 200 1750

scaf2_20 200 205
scaf2_20 656 1360

scaf2_21 200 2596

scaf2_22 200 1327

scaf2_23 200 1414

scaf2_24 200 1093

scaf2_25 200 1513

scaf2_26 200 210
scaf2_26 278 977

scaf2_27 200 1942

scaf2_28 200 1477

scaf2_29 200 709

scaf2_30 200 1714

scaf2_31 200 2713

scaf2_32 200 2863

scaf2_33 200 832

scaf2_34 200 940

scaf2_35 200 619

scaf2_36 200 559

scaf2_37 200 283
scaf2_37 335 583

scaf2_38 200 210
scaf2_38 551 1022

scaf2_39 200 2350

scaf2_40 200 529

scaf2_41 200 1849

scaf2_42 200 389
scaf2_42 480 1129

scaf2_43 200 1825

scaf2_44 200 211
scaf2_44 519 869

scaf2_45 200 270
scaf2_45 325 1108

scaf2_46 200 220
scaf2_46 285 944

scaf2_47 200 1177

scaf2_48 200 6877

scaf2_49 200 2305

scaf2_50 200 202
scaf2_50 276 494
scaf2_50 604 891

scaf2_51 200 562

scaf2_52 200 658

scaf2_53 200 718

scaf2_54 200 1402

scaf2_55 200 667

scaf2_56 200 781

scaf2_57 200 2053

scaf2_58 200 1021

scaf2_59 200 332
scaf2_59 617 876

scaf2_60 200 772

scaf2_61 200 1246

scaf2_62 200 1660

scaf2_63 200 892

scaf2_64 200 949

scaf2_65 200 505

scaf2_66 200 1459

scaf2_67 200 697

scaf2_68 200 688

scaf2_69 200 1372

scaf2_70 200 643

scaf2_71 200 1525

scaf2_72 200 1072

scaf2_73 200 2296

scaf2_74 200 550

scaf2_75 200 1015

scaf2_76 200 247
scaf2_76 327 803

scaf2_77 200 1183

scaf2_78 200 1246

scaf2_79 200 514

scaf2_80 200 1234

scaf2_81 200 2071

scaf2_82 200 3172

scaf2_83 200 520

scaf2_84 200 2047

scaf2_85 200 310
scaf2_85 367 1020

scaf2_86 200 1123

scaf2_87 200 781

scaf2_88 200 913

scaf2_89 200 2677

scaf2_90 200 206
scaf2_90 390 757

scaf2_91 200 2911

scaf2_92 200 607

scaf2_93 200 589

scaf2_94 200 1063

scaf2_95 200 952

scaf2_96 200 706

scaf2_97 200 745

scaf2_98 200 202
scaf2_98 534 893

scaf2_99 200 823

scaf2_100 200 1276

scaf2_101 200 1189

scaf2_102 200 300
scaf2_102 359 1187

scaf2_103 200 3712

scaf2_104 200 3808

scaf2_105 200 202
scaf2_105 553 1332

scaf2_106 200 538

scaf2_107 200 1201

scaf2_108 200 1549

scaf2_109 200 595

scaf2_110 200 769

scaf2_111 200 216
scaf2_111 268 1180

scaf2_112 200 2632

scaf2_113 200 2452

scaf2_114 200 1075

scaf2_115 200 538

scaf3_1 200 745

scaf3_2 200 1810

scaf3_3 200 1747

scaf3_4 200 661

scaf3_5 200 1420

scaf3_6 200 1072

scaf3_7 200 1834

scaf3_8 200 688

scaf3_9 200 1072

scaf3_10 200 1003

scaf3_11 200 1252

scaf3_12 200 3007

scaf3_13 200 3019

scaf3_14 200 730

scaf3_15 200 263
scaf3_15 346 394
scaf3_15 454 940

scaf3_16 200 208
scaf3_16 269 1003

scaf3_17 200 1618

scaf3_18 200 580

scaf3_19 200 1468

scaf3_20 200 218
scaf3_20 637 941

scaf3_21 200 1993

scaf3_22 200 2479

scaf3_23 200 532

scaf3_24 200 1750

scaf3_25 200 1207

scaf3_26 200 1033

scaf3_27 200 946

scaf3_28 200 871

scaf3_29 200 1480

scaf3_30 200 234
scaf3_30 300 1818

scaf3_31 200 2389

scaf3_32 200 907

scaf3_33 200 1381

scaf3_34 200 1249

scaf3_35 200 218
scaf3_35 283 650

scaf3_36 200 1357

scaf3_37 200 2074

scaf3_38 200 1642

scaf3_39 200 1165

scaf3_40 200 760

scaf3_41 200 982

scaf3_42 200 532

scaf3_43 200 1303

scaf3_44 200 919

scaf3_45 200 1003

scaf3_46 200 1150

scaf3_47 200 529

scaf3_48 200 1354

scaf3_49 200 925

scaf3_50 200 279
scaf3_50 586 1129

scaf3_51 200 1873

scaf3_52 200 3217

scaf3_53 200 586

scaf3_54 200 670

scaf3_55 200 1804

scaf3_56 200 2065

scaf3_57 200 3409

scaf3_58 200 607

scaf3_59 200 1774

scaf3_60 200 790

scaf3_61 200 1204

scaf3_62 200 2293

scaf3_63 200 571

scaf3_64 200 1792

scaf3_65 200 2167

scaf3_66 200 763

scaf3_67 200 2044

scaf3_68 200 634

scaf3_69 200 1174

scaf3_70 200 1138

scaf3_71 200 1189

scaf3_72 200 1168

scaf3_73 200 1054

scaf3_74 200 1510

scaf3_75 200 1957

scaf3_76 200 3643

scaf3_77 200 1366

scaf3_78 200 1279

scaf3_79 200 1558

scaf3_80 200 643

scaf3_81 200 1069

scaf3_82 200 1870

scaf3_83 200 2026

scaf3_84 200 2437

scaf3_85 200 1585

scaf3_86 200 2146

scaf3_87 200 3742

scaf3_88 200 1567

scaf3_89 200 985

scaf3_90 200 790

scaf3_91 200 2428

scaf3_92 200 787

scaf3_93 200 1537

scaf3_94 200 670

scaf3_95 200 2617

scaf3_96 200 1006

scaf3_97 200 1006

scaf3_98 200 742

scaf3_99 200 2482

scaf3_100 200 411
scaf3_100 471 1911

scaf3_101 200 1315

scaf3_102 200 2461

scaf3_103 200 218
scaf3_103 284 837

scaf3_104 200 1114

scaf3_105 200 1153

scaf3_106 200 1927

scaf3_107 200 895

scaf3_108 200 2206

scaf3_109 200 724

scaf3_110 200 1843

scaf3_111 200 751

scaf3_112 200 1357

scaf3_113 200 847

scaf3_114 200 883

scaf3_115 200 2158

scaf3_116 200 1207

scaf3_117 200 3430

scaf3_118 200 2272

scaf3_119 200 754

scaf3_120 200 1309

scaf3_121 200 2800

scaf3_122 200 886

scaf3_123 200 517

scaf3_124 200 862

scaf3_125 200 817

scaf3_126 200 1423

scaf3_127 200 2314

scaf3_128 200 1693

scaf3_129 200 2509

scaf3_130 200 2152

scaf4_1 200 910

scaf4_2 200 1081

scaf4_3 200 702
scaf4_3 831 1815

scaf4_4 200 1828

scaf4_5 200 1783

scaf4_6 200 1243

scaf4_7 200 895

scaf4_8 200 1873

scaf4_9 200 811

scaf4_10 200 2341

scaf4_11 200 1042

scaf4_12 200 1744

scaf4_13 200 514

scaf4_14 200 718

scaf4_15 200 1111

scaf4_16 200 748

scaf4_17 200 209
scaf4_17 266 1746

scaf4_18 200 2563

scaf4_19 200 946

scaf4_20 200 1030

scaf4_21 200 1963

scaf4_22 200 634

scaf4_23 200 210
scaf4_23 267 669

scaf4_24 200 979

scaf4_25 200 2329

scaf4_26 200 209
scaf4_26 562 1682

scaf4_27 200 1495

scaf4_28 200 4906

scaf4_29 200 661

scaf4_30 200 1942

scaf4_31 200 1393

scaf4_32 200 1789

scaf4_33 200 2185

scaf4_34 200 766

scaf4_35 200 1678

scaf4_36 200 1429

scaf4_37 200 1126

scaf4_38 200 2344

scaf4_39 200 1564

scaf4_40 200 751

scaf4_41 200 1147

scaf4_42 200 685

scaf4_43 200 1249

scaf4_44 200 1447

scaf4_45 200 625

scaf4_46 200 520

scaf4_47 200 565

scaf4_48 200 880

scaf4_49 200 2119

scaf4_50 200 781

scaf4_51 200 231
scaf4_51 309 876

scaf4_52 200 2629

scaf4_53 200 823

scaf4_54 200 1354

scaf4_55 200 1174

scaf4_56 200 1384

scaf4_57 200 1378

scaf4_58 200 202
scaf4_58 359 805

scaf4_59 200 952

scaf4_60 200 1813

scaf4_61 200 547

scaf4_62 200 676

scaf4_63 200 1297

scaf4_64 200 652

scaf4_65 200 1570

scaf4_66 200 1207

scaf4_67 200 646

scaf4_68 200 256
scaf4_68 378 794

scaf4_69 200 859

scaf4_70 200 643

scaf4_71 200 511

scaf4_72 200 904

scaf4_73 200 1852

scaf4_74 200 553

scaf4_75 200 271
scaf4_75 561 703
scaf4_75 882 2304

scaf4_76 200 1672

scaf4_77 200 2182

scaf4_78 200 1102

scaf4_79 200 1528

scaf4_80 200 1570

scaf4_81 200 1480

scaf4_82 200 709

scaf4_83 200 991

scaf4_84 200 940

scaf4_85 200 1030

scaf4_86 200 1939

scaf4_87 200 1045

scaf4_88 200 710
scaf4_88 747 1537

scaf4_89 200 1909

scaf4_90 200 1249

scaf4_91 200 778

scaf4_92 200 3109

scaf4_93 200 1585

scaf4_94 200 3829

scaf4_95 200 565

scaf4_96 200 2356

scaf4_97 200 2287

scaf4_98 200 2311

scaf4_99 200 1906

scaf4_100 200 1831

scaf4_101 200 1366

scaf4_102 200 231
scaf4_102 294 1008

scaf4_103 200 2317

scaf4_104 200 592

scaf4_105 200 988

scaf4_106 200 1756

scaf4_107 200 1681

scaf4_108 200 1444

scaf4_109 200 683
scaf4_109 804 817

scaf4_110 200 215
scaf4_110 275 1443

scaf4_111 200 218
scaf4_111 291 2638

scaf4_112 200 556

scaf4_113 200 532

scaf4_114 200 4093

scaf4_115 200 1750

scaf4_116 200 2011

scaf4_117 200 892

scaf4_118 200 2407

scaf4_119 200 841

scaf4_120 200 1429

scaf4_121 200 1213

scaf5_1 200 1564

scaf5_2 200 1678

